GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),STARTYEAR,ENDYEAR,REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),ALCOHOLTYPE (CODE),ALCOHOLTYPE (DISPLAY),ALCOHOLTYPE (URL),NATIONALSYSTEMTYPE (CODE),NATIONALSYSTEMTYPE (DISPLAY),NATIONALSYSTEMTYPE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
SA_0000001755,"15-19 years old heavy episodic drinkers (population), % with 95%CI",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/459,,,,PUBLISHED,Published,,2010,2010,,EUR,2010,2010,Europe,,,,,FRA,France,,BTSX,Both sexes,,,,,,,,48.5 [43.2-53.9],48.50000,43.20000,53.90000,,,
SA_0000001699,Age limits off-premise sales,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1400,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,SA_SPIRITS,Spirits,,,,,18,,,,,,
W27_smokeless_prod_ban,Ban on sale of smokeless tobacco products,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5583,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,,,,,,,No,,,,,,
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/459,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,BTSX,Both sexes,,,,,,,,36 [33.4-38.6],36.00000,33.40000,38.60000,,,
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/459,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,FMLE,Female,,,,,,,,18.7 [16.7-20.9],18.70000,16.70000,20.90000,,,
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized with 95%CI",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/459,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,MLE,Male,,,,,,,,53.7 [50.5-56.8],53.70000,50.50000,56.80000,,,
RSUD_85,NGOs for alcohol use disorders,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2579,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,,,,FRA,France,,,,,,,,,,,yes,,,,,,
RSUD_88,Groups and agencies for the prevention of substance use disorders,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2582,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,,,,FRA,France,,,,,,,,,,,no,,,,,,
RSUD_88,Groups and agencies for the prevention of substance use disorders,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2582,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,,,,FRA,France,,,,,,,,,,,yes,,,,,,
RSUD_85,NGOs for alcohol use disorders,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2579,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,,,,FRA,France,,,,,,,,,,,yes,,,,,,
RSUD_80,Health professionals mostly involved in treatment of substance use disorders,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2574,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,,,,FRA,France,,,,,,,,,,,General Practitioners,,,,,,
RSUD_88,Groups and agencies for the prevention of substance use disorders,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2582,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,,,,FRA,France,,,,,,,,,,,yes,,,,,,
RSUD_88,Groups and agencies for the prevention of substance use disorders,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2582,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,,,,FRA,France,,,,,,,,,,,no,,,,,,
RSUD_84,"Standards of care for health professionals, human rights",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2578,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,,,,FRA,France,,,,,,,,,,,no,,,,,,
RSUD_77,Programmes for the prevention of substance use disorders for special populations,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2571,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,,,,FRA,France,,,,,,,,,,,no,,,,,,
RSUD_77,Programmes for the prevention of substance use disorders for special populations,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2571,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,,,,FRA,France,,,,,,,,,,,no,,,,,,
RSUD_79,Harm reduction programmes for IDUs,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2573,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,,,,FRA,France,,,,,,,,,,,yes,,,,,,
RSUD_79,Harm reduction programmes for IDUs,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2573,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,,,,FRA,France,,,,,,,,,,,yes,,,,,,
RSUD_79,Harm reduction programmes for IDUs,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2573,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,,,,FRA,France,,,,,,,,,,,no,,,,,,
RSUD_78,Screening and brief interventions for substance use and substance use disorders,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2572,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,,,,FRA,France,,,,,,,,,,,"Yes, but rarely",,,,,,
RSUD_89,Opioid agonist pharmacotherapy for the treatment of opioid dependence (maintenance),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2718,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,,,,FRA,France,,,,,,,,,,,Yes,,,,,,
SA_0000001705,System for monitoring alcohol-related harm,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2369,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,,,,FRA,France,,,,,,,,,,,Yes,,,,,,
SA_0000001707,Persons with alcohol use disorders receiving treatment (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2370,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,,,,FRA,France,,,,,,,,,,,.,,,,,,
SA_0000001716,Counselling to pregnant women with alcohol problems,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2372,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,,,,FRA,France,,,,,,,,,,,Yes,,,,,,
SA_0000001712,Community-based interventions/projects involving stakeholders,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2365,,,,PUBLISHED,Published,,2011,2011,,EUR,2011,2011,Europe,,,,,FRA,France,,,,,,,,,,,Yes,,,,,,
SA_0000001700,Consumer information on alcohol and health at points of sale,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2356,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,,,,FRA,France,,,,,,,,,,,No,,,,,,
SA_0000001701,Educational programmes involving target groups in school curriculum,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2357,,,,PUBLISHED,Published,,2011,2011,,EUR,2011,2011,Europe,,,,,FRA,France,,,,,,,,,,,Yes,,,,,,
SA_0000001721,Importance of measures for enhancing compliance with age limits,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2346,,,,PUBLISHED,Published,,2012,2012,,EUR,2012,2012,Europe,,,,,FRA,France,,,,,,,,,,,Medium importance,,,,,,
SA_0000001724,National guidelines for implementing effective community-based interventions,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3779,,,,PUBLISHED,Published,,2012,2012,,EUR,2012,2012,Europe,,,,,FRA,France,,,,,,,,,,,No,,,,,,
SA_0000001757,"15-19 years old abstainers, lifetime (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/460,,,,PUBLISHED,Published,,2010,2010,,EUR,2010,2010,Europe,,,,,FRA,France,,FMLE,Female,,,,,,,,1.4,1.40000,,,,,
SA_0000001696,Alcohol-related road traffic crashes with fatalities (% of all road traffic crashes with fatalities),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2314,SA_0000001696_FRA,Data Source,,PUBLISHED,Published,,2007,2007,,EUR,2007,2007,Europe,,,,,FRA,France,,,,,,,,,,,16.9,16.90000,,,,,
SA_0000001696,Alcohol-related road traffic crashes with fatalities (% of all road traffic crashes with fatalities),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2314,SA_0000001696_FRA,Data Source,,PUBLISHED,Published,,2002,2002,,EUR,2002,2002,Europe,,,,,FRA,France,,,,,,,,,,,19.5,19.50000,,,,,
SA_0000001696,Alcohol-related road traffic crashes with fatalities (% of all road traffic crashes with fatalities),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2314,SA_0000001696_FRA,Data Source,,PUBLISHED,Published,,2011,2011,,EUR,2011,2011,Europe,,,,,FRA,France,,,,,,,,,,,25.6,25.60000,,,,,
EC_direct_compliance,Compliance with bans on direct advertising,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1286,,,,PUBLISHED,Published,,2014,2014,,EUR,2014,2014,Europe,,,,,FRA,France,,,,,,,,,,,10,10.00000,,,,,
E15_sponsored_events,Sponsored events,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1317,,,,PUBLISHED,Published,,2014,2014,,EUR,2014,2014,Europe,,,,,FRA,France,,,,,,,,,,,Yes,,,,,,
E22_subnational_exists,"Subnational bans on tobacco advertising, promotion and sponsorship",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1318,,,,PUBLISHED,Published,,2012,2012,,EUR,2012,2012,Europe,,,,,FRA,France,,,,,,,,,,,No,,,,,,
E15_sponsored_events,Sponsored events,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1317,,,,PUBLISHED,Published,,2010,2010,,EUR,2010,2010,Europe,,,,,FRA,France,,,,,,,,,,,Yes,,,,,,
E14_prod_tv_films,Appearance of tobacco products in TV and/or films,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1291,,,,PUBLISHED,Published,,2007,2007,,EUR,2007,2007,Europe,,,,,FRA,France,,,,,,,,,,,Yes,,,,,,
M_svy_age_youth,Youth survey age range,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2725,,,,PUBLISHED,Published,,,,,EUR,,,Europe,,,,,FRA,France,,,,,,,,,,,15-15,,,,,,
M_svy_age_adult,Adult survey age range,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2725,,,,PUBLISHED,Published,,,,,EUR,,,Europe,,,,,FRA,France,,,,,,,,,,,15-75,,,,,,
M_def_2_text_youth,Youth indicator 2 definition,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4571,,,,PUBLISHED,Published,,,,,EUR,,,Europe,,,,,FRA,France,,,,,,,,,,,Daily tobacco smoking,,,,,,
M_survey_title_youth,Name of survey of youth,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4570,,,,PUBLISHED,Published,,,,,EUR,,,Europe,,,,,FRA,France,,,,,,,,,,,Health Behaviour in School-aged Children,,,,,,
M_svy_national_youth,Representativeness of youth survey,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/345,,,,PUBLISHED,Published,,,,,EUR,,,Europe,,,,,FRA,France,,,,,,,,,,,National,,,,,,
M_smkless_def_text_youth,Youth smokeless tobacco use indicator definition,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4571,,,,PUBLISHED,Published,,,,,EUR,,,Europe,,,,,FRA,France,,,,,,,,,,,Not available,,,,,,Data not reported/not available
E19_movies_anti_tob_ads,"Required anti-tobacco ads for any visual entertainment media product that depicts tobacco products, use or images",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4585,,,,PUBLISHED,Published,,2014,2014,,EUR,2014,2014,Europe,,,,,FRA,France,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
PC_sfe_compliance,Compliance with regulations on smoke-free environments (national legislation),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,,,,PUBLISHED,Published,,2012,2012,,EUR,2012,2012,Europe,,,,,FRA,France,,,,,,,,,,,Not available,,,,,,Data not reported/not available
EC_direct_compliance,Compliance with bans on direct advertising,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1286,,,,PUBLISHED,Published,,2012,2012,,EUR,2012,2012,Europe,,,,,FRA,France,,,,,,,,,,,Not available,,,,,,Data not reported/not available
EC_indirect_compliance,Compliance with bans on promotion and sponsorship,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1295,,,,PUBLISHED,Published,,2010,2010,,EUR,2010,2010,Europe,,,,,FRA,France,,,,,,,,,,,Not available,,,,,,Data not reported/not available
EC_indirect_compliance,Compliance with bans on promotion and sponsorship,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1295,,,,PUBLISHED,Published,,2007,2007,,EUR,2007,2007,Europe,,,,,FRA,France,,,,,,,,,,,Not available,,,,,,Data not reported/not available
P16_subnat_complete_bans_exist,Comprehensive bans in place subnationally,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1242,,,,PUBLISHED,Published,,2014,2014,,EUR,2014,2014,Europe,,,,,FRA,France,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
P16_subnat_complete_bans_exist,Comprehensive bans in place subnationally,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1242,,,,PUBLISHED,Published,,2010,2010,,EUR,2010,2010,Europe,,,,,FRA,France,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
M_def_2_prev_adult,Adult indicator 2 rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4572,,,,PUBLISHED,Published,,,,,EUR,,,Europe,,,,,FRA,France,,FMLE,Female,,,,,,,,24.3,24.30000,,,,,
M_def_2_prev_youth,Youth indicator 2 rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4572,,,,PUBLISHED,Published,,,,,EUR,,,Europe,,,,,FRA,France,,MLE,Male,,,,,,,,15.0,15.00000,,,,,
M_smkless_prev_youth,Youth smokeless tobacco use indicator rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4572,,,,PUBLISHED,Published,,,,,EUR,,,Europe,,,,,FRA,France,,MLE,Male,,,,,,,,Not available,,,,,,Data not reported/not available
M_smkless_prev_youth,Youth smokeless tobacco use indicator rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4572,,,,PUBLISHED,Published,,,,,EUR,,,Europe,,,,,FRA,France,,BTSX,Both sexes,,,,,,,,Not available,,,,,,Data not reported/not available
R_Sp_excise_average,Average - taxes as a % of cigarette price - specific excise,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4598,,,,PUBLISHED,Published,,2014,2014,,EUR,2014,2014,Europe,,,,,FRA,France,,,,,,,,,,,14.20,14.20000,,,,,
R_Sp_excise_average,Average - taxes as a % of cigarette price - specific excise,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4598,,,,PUBLISHED,Published,,2010,2010,,EUR,2010,2010,Europe,,,,,FRA,France,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
R_Other_average,Average - taxes as a % of cigarette price - other taxes,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4599,,,,PUBLISHED,Published,,2012,2012,,EUR,2012,2012,Europe,,,,,FRA,France,,,,,,,,,,,0.00,0.00000,,,,,
R_Other_average,Average - taxes as a % of cigarette price - other taxes,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4599,,,,PUBLISHED,Published,,2014,2014,,EUR,2014,2014,Europe,,,,,FRA,France,,,,,,,,,,,0.00,0.00000,,,,,
R_Ad_val_average,Average - taxes as a % of cigarette price - ad valorem excise,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4596,,,,PUBLISHED,Published,,2012,2012,,EUR,2012,2012,Europe,,,,,FRA,France,,,,,,,,,,,54.60,54.60000,,,,,
R_Sp_excise_average,Average - taxes as a % of cigarette price - specific excise,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4598,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,,,,FRA,France,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
R_imp_duty_average,Average - taxes as a % of cigarette price - import duties,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4597,,,,PUBLISHED,Published,,2014,2014,,EUR,2014,2014,Europe,,,,,FRA,France,,,,,,,,,,,0.00,0.00000,,,,,
MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2000,2000,,EUR,2000,2000,Europe,,,,,FRA,France,,MLE,Male,,,,,,,,25.1,25.10000,,,,,
MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2010,2010,,EUR,2010,2010,Europe,,,,,FRA,France,,BTSX,Both sexes,,,,,,,,14.8,14.80000,,,,,
MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,FMLE,Female,,,,,,,,6.5,6.50000,,,,,
MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,MLE,Male,,,,,,,,17.9,17.90000,,,,,
SA_0000001754,"Alcohol, harmful use (15+), 12 month prevalence (%) with 95%CI",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4404,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,MLE,Male,,,,,,,,5.8,,,,,,
SA_0000001754,"Alcohol, harmful use (15+), 12 month prevalence (%) with 95%CI",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4404,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,BTSX,Both sexes,,,,,,,,3.6,,,,,,
SA_0000001691,Central coordinating entity for alcohol policy implementation,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2312,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,,,,,,,No,,,,,,
SA_0000001691,Central coordinating entity for alcohol policy implementation,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2312,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,,,,,,,No,,,,,,
SA_0000001691,Central coordinating entity for alcohol policy implementation,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2312,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,,,,,,,No,,,,,,
SA_0000001694,Sectors represented in national alcohol policy,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1401,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,,,,,,,No,,,,,,
SA_0000001694,Sectors represented in national alcohol policy,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1401,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,,,,,,,Yes,,,,,,
SA_0000001694,Sectors represented in national alcohol policy,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1401,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,,,,,,,No,,,,,,
SA_0000001694,Sectors represented in national alcohol policy,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1401,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,,,,,,,Yes,,,,,,
SA_0000001694,Sectors represented in national alcohol policy,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1401,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,,,,,,,Yes,,,,,,
SA_0000001719,Advertising restrictions on social media,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1408,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,,,,,,,partial restriction place/content,,,,,,
SA_0000001722,Government support for community action,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2358,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,,,,,,,Yes,,,,,,
SA_0000001722,Government support for community action,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2358,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,,,,,,,No,,,,,,
SA_0000001722,Government support for community action,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2358,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,,,,,,,No,,,,,,
SA_0000001726,Penalties for drink driving,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3781,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,,,,,,,Yes,,,,,,
SA_0000001728,Detection of marketing infringements,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3782,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,,,,,,,Yes,,,,,,
SA_0000001726,Penalties for drink driving,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3781,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,,,,,,,Yes,,,,,,
SA_0000001726,Penalties for drink driving,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3781,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,,,,,,,No,,,,,,
SA_0000001726,Penalties for drink driving,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3781,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,,,,,,,Yes,,,,,,
SA_0000001727,Sobriety checkpoints,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2344,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,,,,,,,Yes,,,,,,
SA_0000001730,Price measures,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3784,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,,,,,,,No,,,,,,
SA_0000001730,Price measures,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3784,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,,,,,,,No,,,,,,
SA_0000001730,Price measures,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3784,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,,,,,,,No,,,,,,
SA_0000001731,Level of taxation adjusted for inflation,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3785,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,SA_BEER,Beer,,,,,Yes,,,,,,
SA_0000001731,Level of taxation adjusted for inflation,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3785,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,SA_SPIRITS,Spirits,,,,,Yes,,,,,,
SA_0000001733,"Consumer information about calories, additives, etc on containers",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3787,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,SA_SPIRITS,Spirits,,,,,No,,,,,,
SA_0000001734,Number of standard alcoholic drinks displayed on containers,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3788,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,SA_WINE,Wine,,,,,No,,,,,,
SA_0000001768,Standard drink defined,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2361,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,,,,,,,10 grams,,,,,,
SA_0000001755,"15-19 years old heavy episodic drinkers (population), % with 95%CI",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/459,,,,PUBLISHED,Published,,2010,2010,,EUR,2010,2010,Europe,,,,,FRA,France,,MLE,Male,,,,,,,,50.7 [45.3-56.0],50.70000,45.30000,56.00000,,,
SA_0000001755,"15-19 years old heavy episodic drinkers (population), % with 95%CI",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/459,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,BTSX,Both sexes,,,,,,,,35.5 [33-37.9],35.50000,33.00000,37.90000,,,
SA_0000001756,"15-19 years old heavy episodic drinkers (drinkers only), %",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/458,,,,PUBLISHED,Published,,2010,2010,,EUR,2010,2010,Europe,,,,,FRA,France,,FMLE,Female,,,,,,,,49.2,49.20000,,,,,
SA_0000001756,"15-19 years old heavy episodic drinkers (drinkers only), %",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/458,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,FMLE,Female,,,,,,,,31.9 [28.3-35.7],31.90000,28.30000,35.70000,,,
SA_0000001742,"Alcohol-attributable fractions (15+), road traffic crash deaths (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2332,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,MLE,Male,,,,,,,,45.9,,,,,,
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2332,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,FMLE,Female,,,,,,,,2.7,,,,,,
SA_0000001759,"15-19 years old, current drinkers (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,FMLE,Female,,,,,,,,52.4 [49.1-55.6],52.40000,,,,,
SA_0000001759,"15-19 years old, current drinkers (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,BTSX,Both sexes,,,,,,,,65.4 [63.3-67.3],65.40000,,,,,
MH_5,Government expenditures on mental hospitals as a percentage of total government expenditures on mental health (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2957,,,,PUBLISHED,Published,,2017,2017,,EUR,2017,2017,Europe,,,,,FRA,France,,,,,,,,,,,15,15.00000,,,,,
MH_15,Beds in community residential facilities (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2964,,,,PUBLISHED,Published,,2017,2017,,EUR,2017,2017,Europe,,,,,FRA,France,,,,,,,,,,,92.154,92.15417,,,,,
